# t mom[0] mom[1] mom[2] mom[3] mom[4] mom[5]
3.683789824809000860e-03 1.000000000000073719e+00 -3.054724286535970246e-16 1.944220224856926804e-01 6.598624675115293867e-16 1.890242841691787412e-01 1.809442269701785787e-15
3.706774397660558915e-03 1.000000000000073941e+00 -2.915140924049430799e-16 1.944231105543758331e-01 6.491203533354971987e-16 1.890258887563185386e-01 1.730449509415853070e-15
3.729758900762712801e-03 1.000000000000074163e+00 -2.741265834247552649e-16 1.944241880497622477e-01 6.715048718631100675e-16 1.890274767045041771e-01 1.753403174408051669e-15
3.752743335039262617e-03 1.000000000000074607e+00 -2.931884045502902463e-16 1.944252550825082415e-01 6.480026616073803108e-16 1.890290482211086087e-01 1.723246643480707697e-15
3.775727701396186780e-03 1.000000000000075051e+00 -2.992498681611041475e-16 1.944263117618615366e-01 6.709460259990516236e-16 1.890306035098856530e-01 1.798373998767829778e-15
3.798712000722330711e-03 1.000000000000075495e+00 -2.953417060626038943e-16 1.944273581956857677e-01 6.477232386753510888e-16 1.890321427710570656e-01 1.711037586141060609e-15
3.821696233889818398e-03 1.000000000000075939e+00 -2.933876250133537431e-16 1.944283944904853234e-01 6.291729511095935930e-16 1.890336662013987201e-01 1.688186061539397611e-15
3.844680401755209889e-03 1.000000000000076383e+00 -2.715939027770069577e-16 1.944294207514297712e-01 6.545922768462509870e-16 1.890351739943250953e-01 1.760027026085452951e-15
3.867664505158860313e-03 1.000000000000076827e+00 -2.780442764186016606e-16 1.944304370823771166e-01 7.019964092341158752e-16 1.890366663399702940e-01 1.872275341301460134e-15
3.890648544926088651e-03 1.000000000000077272e+00 -3.298417205667496107e-16 1.944314435858967571e-01 6.424317485811615295e-16 1.890381434252665083e-01 1.768804939119597472e-15
3.913632521867035918e-03 1.000000000000077716e+00 -3.383932078810554901e-16 1.944324403632920473e-01 5.987716304468699491e-16 1.890396054340210408e-01 1.647680798989593858e-15
3.936616436777575466e-03 1.000000000000078160e+00 -3.010355881147650842e-16 1.944334275146215596e-01 6.393916165148891651e-16 1.890410525469895242e-01 1.698141031387107606e-15
3.959600290439044962e-03 1.000000000000078604e+00 -2.788873312796662671e-16 1.944344051387212058e-01 6.111293522215481251e-16 1.890424849419497233e-01 1.605409951219441696e-15
3.982584083619392611e-03 1.000000000000079048e+00 -2.955687784777457721e-16 1.944353733332240541e-01 5.692426444592487409e-16 1.890439027937693695e-01 1.489655472096536556e-15
4.005567817072553521e-03 1.000000000000079492e+00 -2.726844795092029968e-16 1.944363321945814238e-01 5.899326540015424191e-16 1.890453062744759938e-01 1.535861641093692313e-15
4.028551491539431560e-03 1.000000000000079936e+00 -2.889979056405605227e-16 1.944372818180821749e-01 5.586442953492458386e-16 1.890466955533218196e-01 1.434064635321940081e-15
4.051535107748450125e-03 1.000000000000080158e+00 -2.867462778503784431e-16 1.944382222978718600e-01 5.568779038309120544e-16 1.890480707968476837e-01 1.424799495859507236e-15
4.074518666415039535e-03 1.000000000000080602e+00 -2.821510170033337891e-16 1.944391537269724024e-01 4.935446629365801562e-16 1.890494321689465407e-01 1.274450154146239117e-15
4.097502168242486177e-03 1.000000000000080824e+00 -2.347505762044145023e-16 1.944400761972996106e-01 5.243280876245792132e-16 1.890507798309223886e-01 1.344992255271656853e-15
4.120485613922446853e-03 1.000000000000081268e+00 -2.179892497088620626e-16 1.944409897996815517e-01 5.535975877763931985e-16 1.890521139415496377e-01 1.421896669257809190e-15
4.143469004134511628e-03 1.000000000000081712e+00 -2.026696925571786144e-16 1.944418946238761214e-01 5.474156561405785060e-16 1.890534346571301760e-01 1.390959937211812976e-15
4.166452339547268083e-03 1.000000000000082379e+00 -2.331738304528266710e-16 1.944427907585880577e-01 5.026913268992278387e-16 1.890547421315484922e-01 1.285285950438020900e-15
4.189435620817984728e-03 1.000000000000083045e+00 -2.518953463526042889e-16 1.944436782914859552e-01 4.525735866629235423e-16 1.890560365163260204e-01 1.149182230204238122e-15
4.212418848593375148e-03 1.000000000000083489e+00 -2.300310817349105455e-16 1.944445573092184187e-01 5.107814433916580853e-16 1.890573179606727661e-01 1.289297187204563682e-15
4.235402023509061975e-03 1.000000000000083933e+00 -2.537934189455998403e-16 1.944454278974301897e-01 4.566186449091386656e-16 1.890585866115385427e-01 1.206698999818767340e-15
4.258385146190926500e-03 1.000000000000084599e+00 -2.552662466950836451e-16 1.944462901407775224e-01 4.225983517639717274e-16 1.890598426136618493e-01 1.137644330510240255e-15
4.281368217254145903e-03 1.000000000000084821e+00 -2.421248727620110661e-16 1.944471441229439768e-01 3.570159478640376843e-16 1.890610861096188033e-01 9.782169055856465031e-16
4.304351237304668634e-03 1.000000000000085265e+00 -1.939208223720314310e-16 1.944479899266547962e-01 3.936136849531429218e-16 1.890623172398683827e-01 1.051158859009308750e-15
4.327334206938555222e-03 1.000000000000085709e+00 -1.906354788887632986e-16 1.944488276336920063e-01 4.327292352094172011e-16 1.890635361427993322e-01 1.184774350375841071e-15
4.350317126742042455e-03 1.000000000000086153e+00 -1.959317010510364608e-16 1.944496573249087090e-01 4.106536469141109951e-16 1.890647429547736014e-01 1.105865324077055435e-15
4.373299997292587685e-03 1.000000000000086597e+00 -1.812325773724049709e-16 1.944504790802424610e-01 4.204325344781796019e-16 1.890659378101680888e-01 1.177433113390178370e-15
4.396282819158573059e-03 1.000000000000087264e+00 -2.155163789565325963e-16 1.944512929787296507e-01 4.461386599719355165e-16 1.890671208414180793e-01 1.227094795854554196e-15
4.419265592899923080e-03 1.000000000000087708e+00 -1.875554693731994368e-16 1.944520990985186826e-01 4.728695105266279798e-16 1.890682921790569626e-01 1.272742318798463695e-15
4.442248319067481840e-03 1.000000000000087930e+00 -1.839833554373936873e-16 1.944528975168829388e-01 5.001127236117886683e-16 1.890694519517557293e-01 1.302504974174325772e-15
4.465230998203645330e-03 1.000000000000088374e+00 -1.926056393253516428e-16 1.944536883102336022e-01 5.137343301543690125e-16 1.890706002863610236e-01 1.254936256727091755e-15
4.488213630842834145e-03 1.000000000000088818e+00 -1.830389934615161761e-16 1.944544715541324520e-01 4.164617248670507589e-16 1.890717373079329189e-01 9.952295052706288828e-16
4.511196217511483954e-03 1.000000000000089262e+00 -1.782556705295984428e-16 1.944552473233038814e-01 3.123142709921338051e-16 1.890728631397810833e-01 7.127204636564385211e-16
4.534178758727957885e-03 1.000000000000089706e+00 -1.064750700245672923e-16 1.944560156916471105e-01 3.990184221328198711e-16 1.890739779034997792e-01 8.628994868134469321e-16
4.557161255003121594e-03 1.000000000000090372e+00 -6.364587586814449490e-17 1.944567767322478158e-01 4.631871794148845646e-16 1.890750817190025024e-01 9.935001496232089153e-16
4.580143706840147239e-03 1.000000000000090594e+00 -3.529238488602586164e-17 1.944575305173898150e-01 5.230271336715458742e-16 1.890761747045553998e-01 1.121250526163255012e-15
4.603126114734955830e-03 1.000000000000091038e+00 -5.581010891450268690e-17 1.944582771185663916e-01 4.835581717608042452e-16 1.890772569768100486e-01 1.039408942451226165e-15
4.626108479175989989e-03 1.000000000000091482e+00 -5.219118312092664277e-17 1.944590166064911751e-01 4.777014786132478874e-16 1.890783286508346539e-01 1.040121514018655211e-15
4.649090800644906964e-03 1.000000000000091926e+00 -6.772895498390669165e-17 1.944597490511089932e-01 4.470175564238408443e-16 1.890793898401446071e-01 9.849666485711119068e-16
4.672073079616544805e-03 1.000000000000092593e+00 -9.631452262711840739e-17 1.944604745216066966e-01 4.039200197135083600e-16 1.890804406567334339e-01 9.643281097512474831e-16
4.695055316558604912e-03 1.000000000000093037e+00 -6.897394302528088883e-17 1.944611930864237614e-01 4.586990843013215807e-16 1.890814812111021315e-01 1.106664506227274394e-15
4.718037511932474289e-03 1.000000000000093259e+00 -1.004064635997591078e-16 1.944619048132619210e-01 4.305774653639704133e-16 1.890825116122863414e-01 1.032115932483235955e-15
4.741019666192646149e-03 1.000000000000093703e+00 -1.091838299830909951e-16 1.944626097690954625e-01 4.442722315109237431e-16 1.890835319678849658e-01 1.098925054169825260e-15
4.764001779787496206e-03 1.000000000000094369e+00 -1.482669826942930807e-16 1.944633080201811359e-01 4.996918719117510560e-16 1.890845423840868955e-01 1.257229705283449924e-15
4.786983853159416241e-03 1.000000000000094813e+00 -2.129113694252911079e-16 1.944639996320677577e-01 4.649516469769996077e-16 1.890855429656976838e-01 1.232298622281653732e-15
4.809965886744187007e-03 1.000000000000095257e+00 -2.070696463193003654e-16 1.944646846696057307e-01 5.100315796447889883e-16 1.890865338161655529e-01 1.337794277147178618e-15
4.832947880971965281e-03 1.000000000000095923e+00 -2.006793378143513677e-16 1.944653631969560648e-01 5.464493337864980860e-16 1.890875150376049585e-01 1.466869937522920474e-15
4.855929836267129478e-03 1.000000000000096367e+00 -2.564647817450883223e-16 1.944660352775994250e-01 4.744525901065587152e-16 1.890884867308220141e-01 1.302424268881852964e-15
4.878911753047728006e-03 1.000000000000096811e+00 -2.427241402870134047e-16 1.944667009743456798e-01 4.800875816900323508e-16 1.890894489953386659e-01 1.289590373600391591e-15
4.901893631726582552e-03 1.000000000000097033e+00 -2.254454787021151280e-16 1.944673603493417002e-01 5.661718043286558599e-16 1.890904019294140648e-01 1.491340243076877658e-15
4.924875472711052159e-03 1.000000000000097478e+00 -2.202755948616196039e-16 1.944680134640807689e-01 6.161528095518748921e-16 1.890913456300689632e-01 1.619970753430749604e-15
4.947857276402773015e-03 1.000000000000097922e+00 -2.211600998933254560e-16 1.944686603794105184e-01 6.342044182595771305e-16 1.890922801931068098e-01 1.656530432992056763e-15
4.970839043198264744e-03 1.000000000000098588e+00 -2.389495871689464776e-16 1.944693011555413964e-01 6.848635860368716693e-16 1.890932057131353705e-01 1.744199211811782527e-15
4.993820773488753459e-03 1.000000000000099032e+00 -2.027415204313599793e-16 1.944699358520547705e-01 7.379487455411478522e-16 1.890941222835874902e-01 1.822728070741181650e-15
5.016802467660196052e-03 1.000000000000099476e+00 -2.297402974379636900e-16 1.944705645279108941e-01 7.506135374854714868e-16 1.890950299967418535e-01 1.841175818494159625e-15
5.039784126093697393e-03 1.000000000000099920e+00 -2.189535572775902707e-16 1.944711872414567333e-01 7.569459334576333042e-16 1.890959289437422197e-01 1.836521904562833958e-15
5.062765749165574515e-03 1.000000000000100364e+00 -1.996823993895891042e-16 1.944718040504336276e-01 8.086843887710648115e-16 1.890968192146177396e-01 1.917461674444058063e-15
5.085747337246940281e-03 1.000000000000100808e+00 -2.073940552053565796e-16 1.944724150119850892e-01 7.859813591004299172e-16 1.890977008983016350e-01 1.860787044729968720e-15
5.108728890704283647e-03 1.000000000000101030e+00 -1.869637544495650304e-16 1.944730201826638527e-01 8.787132528237209450e-16 1.890985740826488515e-01 2.061433228701862586e-15
5.131710409899447115e-03 1.000000000000101696e+00 -2.496069900626951413e-16 1.944736196184394805e-01 8.487513667423869468e-16 1.890994388544552929e-01 2.085428487744830006e-15
5.154691895189710861e-03 1.000000000000102141e+00 -2.948063956770746906e-16 1.944742133747052737e-01 8.198926358939055402e-16 1.891002952994745301e-01 2.090487223362406291e-15
5.177673346927767588e-03 1.000000000000102585e+00 -3.035283106764499838e-16 1.944748015062857383e-01 8.609744217009226147e-16 1.891011435024358978e-01 2.224855575345431970e-15
5.200654765462017423e-03 1.000000000000103029e+00 -3.044198212241839915e-16 1.944753840674430245e-01 8.260041633731733249e-16 1.891019835470604260e-01 2.097750722027542612e-15
5.223636151136377102e-03 1.000000000000103473e+00 -2.979266825941437917e-16 1.944759611118839771e-01 8.917857610561853712e-16 1.891028155160776048e-01 2.235426218581907358e-15
5.246617504290586147e-03 1.000000000000103917e+00 -3.189662419427989665e-16 1.944765326927669347e-01 8.344709391468974747e-16 1.891036394912417318e-01 2.096097149741872880e-15
5.269598825260153954e-03 1.000000000000104361e+00 -3.433638094249410352e-16 1.944770988627082253e-01 7.849968464805318907e-16 1.891044555533470117e-01 2.005615933610133956e-15
5.292580114376478628e-03 1.000000000000104805e+00 -3.520931462140584554e-16 1.944776596737884944e-01 7.810764818590707345e-16 1.891052637822431270e-01 2.008947582871615093e-15
5.315561371966977082e-03 1.000000000000105249e+00 -3.321716859449418909e-16 1.944782151775592549e-01 8.068718751639690699e-16 1.891060642568500316e-01 2.086941240445335371e-15
5.338542598354568958e-03 1.000000000000106137e+00 -3.603748722818733400e-16 1.944787654250492992e-01 7.642584205851604599e-16 1.891068570551731609e-01 1.959404615538421831e-15
5.361523793858836290e-03 1.000000000000106359e+00 -3.675375715464318362e-16 1.944793104667703609e-01 7.568294811035705623e-16 1.891076422543164770e-01 1.965025242124037542e-15
5.384504958795232471e-03 1.000000000000106803e+00 -3.572411333708966275e-16 1.944798503527236933e-01 7.669927991705900210e-16 1.891084199304976510e-01 1.988652237128566886e-15
5.407486093476045023e-03 1.000000000000107025e+00 -3.590318081870362269e-16 1.944803851324058697e-01 7.512577764923781145e-16 1.891091901590612190e-01 1.931076795591759274e-15
5.430467198208879451e-03 1.000000000000107470e+00 -3.425799108353379803e-16 1.944809148548147792e-01 7.295124773454576552e-16 1.891099530144921548e-01 1.936983544342891807e-15
5.453448273298001914e-03 1.000000000000107914e+00 -3.100678334958135577e-16 1.944814395684550667e-01 7.672120850993480735e-16 1.891107085704284430e-01 1.995448069949715703e-15
5.476429319044298465e-03 1.000000000000108358e+00 -3.215673704416802599e-16 1.944819593213440445e-01 7.930007828802005110e-16 1.891114568996739576e-01 2.017741438849220423e-15
5.499410335744817080e-03 1.000000000000108580e+00 -3.134393511067991543e-16 1.944824741610173269e-01 7.989562378667195014e-16 1.891121980742112574e-01 2.021949229395065752e-15
5.522391323693577776e-03 1.000000000000108802e+00 -3.093753414393586261e-16 1.944829841345344090e-01 7.811172836482573115e-16 1.891129321652134654e-01 2.003236442956266534e-15
5.545372283180373049e-03 1.000000000000109246e+00 -3.212211244134527941e-16 1.944834892884841349e-01 7.860755943468406733e-16 1.891136592430571195e-01 1.986941155832959499e-15
5.568353214492587598e-03 1.000000000000109912e+00 -3.340829098044071311e-16 1.944839896689895264e-01 6.636546594258022434e-16 1.891143793773320814e-01 1.715115543922831501e-15
5.591334117913595442e-03 1.000000000000110134e+00 -3.335749085959770466e-16 1.944844853217137515e-01 6.648942371004481331e-16 1.891150926368547758e-01 1.752675085565448211e-15
5.614314993723686260e-03 1.000000000000110578e+00 -3.610764836073908932e-16 1.944849762918650915e-01 5.961250868986987449e-16 1.891157990896786545e-01 1.611860296596890412e-15
5.637295842200048916e-03 1.000000000000111022e+00 -3.019688851220719432e-16 1.944854626242017437e-01 6.450072386447108406e-16 1.891164988031047711e-01 1.673291886286848753e-15
5.660276663616412365e-03 1.000000000000111466e+00 -3.001706614950413817e-16 1.944859443630374274e-01 6.416927389020879257e-16 1.891171918436936050e-01 1.697068787227920695e-15
5.683257458243594698e-03 1.000000000000111910e+00 -3.270271252971550145e-16 1.944864215522457696e-01 5.984021256073330980e-16 1.891178782772743594e-01 1.611812723043755469e-15
5.706238226349301911e-03 1.000000000000112355e+00 -2.988219937747684853e-16 1.944868942352655505e-01 5.906346067677700915e-16 1.891185581689560358e-01 1.590001372663394541e-15
5.729218968198233723e-03 1.000000000000112799e+00 -2.673721932538071251e-16 1.944873624551055613e-01 6.214453168675247795e-16 1.891192315831375925e-01 1.662362424320100916e-15
5.752199684051998579e-03 1.000000000000113243e+00 -2.585861868972336733e-16 1.944878262543490721e-01 5.397061572627009262e-16 1.891198985835172985e-01 1.420987193992164870e-15
5.775180374169222065e-03 1.000000000000113687e+00 -2.854182062865294752e-16 1.944882856751588285e-01 5.751644104032685117e-16 1.891205592331030583e-01 1.605610910600114797e-15
5.798161038805887783e-03 1.000000000000114131e+00 -3.092425568370382433e-16 1.944887407592812978e-01 5.096268101266655639e-16 1.891212135942209327e-01 1.531389315210316378e-15
5.821141678214823006e-03 1.000000000000114575e+00 -3.280936260161998311e-16 1.944891915480518318e-01 4.837969038922713184e-16 1.891218617285260195e-01 1.438767366284159440e-15
5.844122292646208687e-03 1.000000000000114797e+00 -2.958857971823372794e-16 1.944896380823984972e-01 5.263931020063320227e-16 1.891225036970101137e-01 1.531234269899225440e-15
5.867102882347660989e-03 1.000000000000114797e+00 -2.763124358134523647e-16 1.944900804028467656e-01 5.199356254477335106e-16 1.891231395600111720e-01 1.473384313148150113e-15
5.890083447563684849e-03 1.000000000000115463e+00 -2.769340959848707499e-16 1.944905185495241495e-01 5.236457810723414337e-16 1.891237693772225836e-01 1.458337122580426808e-15
5.913063988536086842e-03 1.000000000000115907e+00 -2.633671382627654857e-16 1.944909525621640878e-01 5.393786466924598026e-16 1.891243932077011913e-01 1.478569102912194069e-15
5.936044505504248399e-03 1.000000000000116351e+00 -2.600531063536664679e-16 1.944913824801103586e-01 4.917339282712612094e-16 1.891250111098757292e-01 1.356846108903840360e-15
5.959024998704446664e-03 1.000000000000116795e+00 -2.410488556393488880e-16 1.944918083423213817e-01 5.234227202919197891e-16 1.891256231415555100e-01 1.420884702169993715e-15
5.982005468371079208e-03 1.000000000000117240e+00 -2.523634119939118078e-16 1.944922301873739934e-01 5.115115406866201162e-16 1.891262293599377808e-01 1.369637271956183553e-15
6.004985914735582429e-03 1.000000000000117684e+00 -2.684290310270540856e-16 1.944926480534682200e-01 4.778003752683414155e-16 1.891268298216171595e-01 1.350952450753185800e-15
6.027966338027232994e-03 1.000000000000118128e+00 -2.556451588319035394e-16 1.944930619784304149e-01 4.887003681748309293e-16 1.891274245825918243e-01 1.410998979190759108e-15
6.050946738472407979e-03 1.000000000000118350e+00 -2.596615635901890842e-16 1.944934719997180594e-01 5.357837280515190072e-16 1.891280136982726456e-01 1.482655606832989231e-15
6.073927116295198096e-03 1.000000000000118794e+00 -2.443225312095638104e-16 1.944938781544230388e-01 5.870809836054920090e-16 1.891285972234895141e-01 1.539300602365825879e-15
6.096907471717549938e-03 1.000000000000119016e+00 -2.748169314907409295e-16 1.944942804792758051e-01 5.780351418629423680e-16 1.891291752124991676e-01 1.525989736708800734e-15
6.119887804958345709e-03 1.000000000000119682e+00 -2.519002151598397576e-16 1.944946790106493184e-01 6.498400539346470103e-16 1.891297477189930742e-01 1.658112181958432828e-15
6.142868116234706001e-03 1.000000000000119904e+00 -2.751363265139252889e-16 1.944950737845623501e-01 6.302313587392415538e-16 1.891303147961034825e-01 1.627028889928547677e-15
6.165848405761470245e-03 1.000000000000120348e+00 -2.624682535272927553e-16 1.944954648366836736e-01 6.412436928532604613e-16 1.891308764964113320e-01 1.660059501240955602e-15
6.188828673750823746e-03 1.000000000000120570e+00 -2.630731109378837168e-16 1.944958522023356728e-01 6.536887538141771928e-16 1.891314328719532201e-01 1.725147064224510262e-15
6.211808920412743504e-03 1.000000000000121014e+00 -2.390894109795038983e-16 1.944962359164976173e-01 6.599112842946355585e-16 1.891319839742268971e-01 1.722996376196751351e-15
6.234789145955095362e-03 1.000000000000121236e+00 -2.791392652796182265e-16 1.944966160138095757e-01 5.866947165918852292e-16 1.891325298541994271e-01 1.597020941912541884e-15
6.257769350583834364e-03 1.000000000000121680e+00 -3.095725332855362085e-16 1.944969925285757184e-01 5.986586900678606632e-16 1.891330705623128217e-01 1.651994421136860032e-15
6.280749534502142600e-03 1.000000000000122125e+00 -2.762169099611446009e-16 1.944973654947683150e-01 5.560684194784977323e-16 1.891336061484915898e-01 1.533764388766967311e-15
6.303729697911740655e-03 1.000000000000123013e+00 -2.734168861067632538e-16 1.944977349460303151e-01 6.388566927424247418e-16 1.891341366621469011e-01 1.738327340930495628e-15
6.326709841011928306e-03 1.000000000000123457e+00 -3.067113436991087221e-16 1.944981009156795115e-01 6.247396781431304195e-16 1.891346621521852733e-01 1.715708726741929775e-15
6.349689963999897643e-03 1.000000000000123679e+00 -2.956029968796525675e-16 1.944984634367115661e-01 6.246200647473904374e-16 1.891351826670130687e-01 1.697460525743739521e-15
6.372670067070488470e-03 1.000000000000124345e+00 -2.831099295660172371e-16 1.944988225418034788e-01 5.968046824338915822e-16 1.891356982545432941e-01 1.612008592301664783e-15
6.395650150417041789e-03 1.000000000000125233e+00 -2.664550550533387293e-16 1.944991782633164468e-01 5.967747790849566113e-16 1.891362089622005138e-01 1.652549352427514254e-15
6.418630214230481267e-03 1.000000000000125899e+00 -2.685359586528603180e-16 1.944995306332996110e-01 5.412486761792312989e-16 1.891367148369278439e-01 1.429958445853685897e-15
6.441610258700253451e-03 1.000000000000126343e+00 -2.522291756928530414e-16 1.944998796834930266e-01 4.996078369185541366e-16 1.891372159251920593e-01 1.277029629143328447e-15
6.464590284013253980e-03 1.000000000000126787e+00 -2.301979964050349710e-16 1.945002254453309098e-01 5.134818868077517467e-16 1.891377122729893945e-01 1.311587523250665376e-15
6.487570290354727036e-03 1.000000000000127232e+00 -2.087740659052650686e-16 1.945005679499446360e-01 5.134800178484433233e-16 1.891382039258507064e-01 1.280294212976983341e-15
6.510550277907897580e-03 1.000000000000127898e+00 -1.911232067514728890e-16 1.945009072281658757e-01 5.204179772726962907e-16 1.891386909288475526e-01 1.334036496879214508e-15
6.533530246854464020e-03 1.000000000000128564e+00 -2.204616936460665676e-16 1.945012433105297034e-01 4.614369118496577683e-16 1.891391733265967989e-01 1.215190866848278394e-15
6.556510197373788956e-03 1.000000000000129008e+00 -2.143142553816417095e-16 1.945015762272775950e-01 3.833741218107879085e-16 1.891396511632668365e-01 1.023929067658572900e-15
6.579490129643634708e-03 1.000000000000129452e+00 -1.834849606338003546e-16 1.945019060083600926e-01 4.276094536382397191e-16 1.891401244825814953e-01 1.115648303469215220e-15
6.602470043839920449e-03 1.000000000000130118e+00 -1.472536315481580043e-16 1.945022326834404680e-01 4.705438012636872849e-16 1.891405933278268447e-01 1.196202390894072621e-15
6.625449940136745632e-03 1.000000000000130562e+00 -1.291379670053368168e-16 1.945025562818967768e-01 5.128276567881328268e-16 1.891410577418543848e-01 1.312807267549480735e-15
6.648429818706520084e-03 1.000000000000131006e+00 -1.443662633976015348e-16 1.945028768328253554e-01 5.617251601659844620e-16 1.891415177670874859e-01 1.398865281492813804e-15
6.671409679719913707e-03 1.000000000000131450e+00 -1.797359872093628072e-16 1.945031943650433748e-01 5.792350179510030513e-16 1.891419734455253299e-01 1.441894288464480338e-15
6.694389523345532951e-03 1.000000000000131894e+00 -2.112986369230579002e-16 1.945035089070916712e-01 5.463565834200689756e-16 1.891424248187482116e-01 1.428714322430777365e-15
6.717369349750788171e-03 1.000000000000132339e+00 -2.132021739720909900e-16 1.945038204872375498e-01 5.576729417702308020e-16 1.891428719279219239e-01 1.436002127221740434e-15
6.740349159101124282e-03 1.000000000000133227e+00 -1.968067077368394516e-16 1.945041291334776434e-01 5.980255904648479064e-16 1.891433148138029208e-01 1.509034968656294252e-15
6.763328951560202036e-03 1.000000000000133671e+00 -1.608533990035847812e-16 1.945044348735403550e-01 5.835074452926203167e-16 1.891437535167423689e-01 1.476162450334498976e-15
6.786308727290104453e-03 1.000000000000134115e+00 -2.157351306279833440e-16 1.945047377348887441e-01 5.623705848986921144e-16 1.891441880766909223e-01 1.397276146038436184e-15
6.809288486451387998e-03 1.000000000000134559e+00 -1.946037391128320267e-16 1.945050377447231915e-01 5.795577303173568774e-16 1.891446185332031349e-01 1.489671978064642226e-15
6.832268229203019259e-03 1.000000000000134781e+00 -2.083241720189316551e-16 1.945053349299837864e-01 6.367235603540398576e-16 1.891450449254419852e-01 1.646892196540260802e-15
6.855247955702128623e-03 1.000000000000135447e+00 -2.013066006641670248e-16 1.945056293173532402e-01 6.583675814684741686e-16 1.891454672921830671e-01 1.635296685027276220e-15
6.878227666104471706e-03 1.000000000000135891e+00 -1.908589210828774813e-16 1.945059209332592465e-01 6.206173346983406762e-16 1.891458856718188919e-01 1.497659945096546491e-15
6.901207360564461449e-03 1.000000000000136335e+00 -2.689018081391194378e-16 1.945062098038769505e-01 5.462310600820161029e-16 1.891463001023630242e-01 1.394147105611645386e-15
6.924187039234349327e-03 1.000000000000137224e+00 -2.454732065320753976e-16 1.945064959551318640e-01 6.131213313324622420e-16 1.891467106214547722e-01 1.557496396890319012e-15
6.947166702265362460e-03 1.000000000000137668e+00 -2.372283526805069670e-16 1.945067794127015859e-01 6.257497852459636757e-16 1.891471172663620193e-01 1.569782103490583541e-15
6.970146349807342795e-03 1.000000000000138112e+00 -2.296364788027691376e-16 1.945070602020188555e-01 6.251251182988071148e-16 1.891475200739865525e-01 1.575924956790715904e-15
6.993125982008054076e-03 1.000000000000138556e+00 -2.431877766236682938e-16 1.945073383482740781e-01 6.178738909213216060e-16 1.891479190808679767e-01 1.565118595632967530e-15
7.016105599014402228e-03 1.000000000000139000e+00 -2.117995090626281158e-16 1.945076138764170182e-01 6.281260650403933577e-16 1.891483143231861286e-01 1.518082051630650072e-15
7.039085200971438756e-03 1.000000000000139444e+00 -1.648803527145255114e-16 1.945078868111600190e-01 6.332521520999291842e-16 1.891487058367669338e-01 1.543136036956841843e-15
7.062064788022845603e-03 1.000000000000139888e+00 -1.657069032041494962e-16 1.945081571769796125e-01 5.803040443984392705e-16 1.891490936570849324e-01 1.354435106406628204e-15
7.085044360310933410e-03 1.000000000000140332e+00 -1.765285193048223435e-16 1.945084249981193780e-01 5.815855661633231778e-16 1.891494778192674975e-01 1.371106943594036940e-15
7.108023917976638052e-03 1.000000000000140776e+00 -1.715309864992979123e-16 1.945086902985918575e-01 6.169207965653013226e-16 1.891498583580984993e-01 1.428015119515091906e-15
7.131003461159328947e-03 1.000000000000141220e+00 -1.378071975289531690e-16 1.945089531021810259e-01 6.484661995741048025e-16 1.891502353080218857e-01 1.484224783091248303e-15
7.153982989997298252e-03 1.000000000000141664e+00 -1.521703256113633127e-16 1.945092134324443167e-01 6.573000071745993634e-16 1.891506087031451233e-01 1.533146296591048187e-15
7.176962504627354932e-03 1.000000000000142109e+00 -1.385352079408467117e-16 1.945094713127153985e-01 7.311058500139189769e-16 1.891509785772436669e-01 1.668629355803463684e-15
7.199942005184632211e-03 1.000000000000142997e+00 -1.594732247212173125e-16 1.945097267661057838e-01 6.916809384905992222e-16 1.891513449637636235e-01 1.576776325619805278e-15
7.222921491803618865e-03 1.000000000000143663e+00 -1.803505739672634677e-16 1.945099798155069393e-01 6.580906949211248388e-16 1.891517078958246945e-01 1.523910916624068749e-15
7.245900964616707254e-03 1.000000000000144329e+00 -1.491558851668431874e-16 1.945102304835931162e-01 6.759900426559238383e-16 1.891520674062252827e-01 1.594622726780901780e-15
7.268880423755476154e-03 1.000000000000145217e+00 -1.474363285744474917e-16 1.945104787928227386e-01 6.988175043311377948e-16 1.891524235274444909e-01 1.664673101378854437e-15
7.291859869350264881e-03 1.000000000000145661e+00 -1.361682094223888012e-16 1.945107247654408733e-01 7.726812803039097791e-16 1.891527762916457300e-01 1.782965015524717506e-15
7.314839301529851498e-03 1.000000000000146105e+00 -1.444119376541739004e-16 1.945109684234814229e-01 7.541020170590379936e-16 1.891531257306806046e-01 1.703333094519504473e-15
7.337818720421939410e-03 1.000000000000146549e+00 -1.589421426259273049e-16 1.945112097887687908e-01 7.725679610522310143e-16 1.891534718760914946e-01 1.788417224287227969e-15
7.360798126152728015e-03 1.000000000000146994e+00 -1.974322676793865472e-16 1.945114488829202959e-01 8.095565086644564382e-16 1.891538147591150520e-01 1.900348228210161902e-15
7.383777518847341181e-03 1.000000000000147438e+00 -2.097384363022089277e-16 1.945116857273480604e-01 8.002952068549402366e-16 1.891541544106857264e-01 1.866108109420835097e-15
7.406756898629840262e-03 1.000000000000147882e+00 -2.020137328058056488e-16 1.945119203432607580e-01 8.442368132775327345e-16 1.891544908614379294e-01 1.987765928104316262e-15
7.429736265622948269e-03 1.000000000000148326e+00 -2.328458505771401882e-16 1.945121527516659732e-01 8.245742530653856131e-16 1.891548241417100873e-01 1.895939171560097820e-15
